Date,Close,High,Low,Open,Volume,ticker,source
2022-01-03,44.39421463012695,44.44835171248857,44.01523784318038,44.28593702332067,27572700,EEM,yahoo_finance
2022-01-04,44.240821838378906,44.448355369366524,44.15059106563067,44.448355369366524,24579500,EEM,yahoo_finance
2022-01-05,43.51897048950195,44.349108153952116,43.5099487879909,44.033293527725434,46425100,EEM,yahoo_finance
2022-01-06,43.71747970581055,43.92501324888024,43.45580563068997,43.63627062877601,34288700,EEM,yahoo_finance
2022-01-07,44.11448669433594,44.19569574697232,43.762581946939115,43.93402175046814,32640900,EEM,yahoo_finance
2022-01-10,44.11448669433594,44.28592993994747,43.81672246272421,44.15960206978226,43581800,EEM,yahoo_finance
2022-01-11,45.13412094116211,45.152167783851496,44.35812391593505,44.49347351506378,57536400,EEM,yahoo_finance
2022-01-12,45.8830451965332,45.91913888129463,45.5311403753174,45.69355851466057,56499100,EEM,yahoo_finance
2022-01-13,45.233375549316406,45.72965166165866,45.19728186497943,45.69355797732168,33229000,EEM,yahoo_finance
2022-01-14,45.21533203125,45.29654110593686,44.95365796369418,45.107054412362004,40642300,EEM,yahoo_finance
2022-01-18,44.41225814819336,44.66490702586306,44.34909592877593,44.40323300708641,45012000,EEM,yahoo_finance
2022-01-19,44.601749420166016,44.845376624013,44.56565573617021,44.7461207140661,43998100,EEM,yahoo_finance
2022-01-20,44.863426208496094,45.60332956522444,44.81830737970166,45.350677203892374,58279500,EEM,yahoo_finance
2022-01-21,44.21375274658203,44.836353331822686,44.168637360767484,44.77319110326567,59673800,EEM,yahoo_finance
2022-01-24,43.59114456176758,43.60016626052435,42.58054219687453,43.518957203382634,87752800,EEM,yahoo_finance
2022-01-25,43.50993728637695,43.74453932656968,43.05877660424391,43.33849402423338,54804100,EEM,yahoo_finance
2022-01-26,42.95952606201172,43.83477899599128,42.86929184908001,43.75356992539438,55516700,EEM,yahoo_finance
2022-01-27,42.463253021240234,43.022691413701985,42.4452061773436,42.950504038115426,61062300,EEM,yahoo_finance
2022-01-28,42.670780181884766,42.6978487226401,42.10231673144167,42.55347743513997,48799200,EEM,yahoo_finance
2022-01-31,44.06937789916992,44.12351842303908,43.16705648718207,43.21217186936486,65614900,EEM,yahoo_finance
2022-02-01,44.3400764465332,44.3400764465332,43.85282202705667,44.231798834010604,50158000,EEM,yahoo_finance
2022-02-02,44.26789093017578,44.53858667280905,43.970123203821004,44.51151813117066,35128100,EEM,yahoo_finance
2022-02-03,43.798683166503906,44.01523838277126,43.645286733071686,43.71747409988287,38246800,EEM,yahoo_finance
2022-02-04,43.906959533691406,44.11449304428338,43.50993935370021,43.600170117580895,36644200,EEM,yahoo_finance
2022-02-07,43.816734313964844,44.06938323846495,43.681384708934964,43.71747839588739,31917100,EEM,yahoo_finance
2022-02-08,44.240821838378906,44.24984698090374,43.72649886113061,43.74454570409692,25562200,EEM,yahoo_finance
2022-02-09,44.93560791015625,44.962679894506905,44.55663455007907,44.610771634613975,40082900,EEM,yahoo_finance
2022-02-10,44.637847900390625,45.21533313804035,44.556638823715915,44.565660524642645,55440700,EEM,yahoo_finance
2022-02-11,43.96110534667969,44.845380019021896,43.88891797322314,44.65589332682358,53838300,EEM,yahoo_finance
2022-02-14,43.65431213378906,43.87086735134036,43.41970663234485,43.771611442428046,59439800,EEM,yahoo_finance
2022-02-15,44.601749420166016,44.637843104161824,44.20472922246158,44.24081946437423,32938500,EEM,yahoo_finance
2022-02-16,44.92658996582031,45.10705496088381,44.51152288663271,44.54761313197862,47236800,EEM,yahoo_finance
2022-02-17,44.40323257446289,44.80927786824935,44.31300181676935,44.71904711055581,41245300,EEM,yahoo_finance
2022-02-18,43.96110534667969,44.26789479970318,43.870871129859005,44.24082281361527,41312300,EEM,yahoo_finance
2022-02-22,43.338504791259766,43.64529426901238,43.05878730177723,43.3294830898922,60704500,EEM,yahoo_finance
2022-02-23,42.83320236206055,43.55505886783969,42.751993290030185,43.52799032452401,38873700,EEM,yahoo_finance
2022-02-24,41.94892883300781,41.9759973770467,40.613489959032115,40.64056194515443,95679500,EEM,yahoo_finance
2022-02-25,42.724918365478516,42.770037190678586,41.92185284291387,42.129386358918424,58887800,EEM,yahoo_finance
2022-02-28,42.16548156738281,42.273759179196595,41.66920545097947,41.73236767804444,79366600,EEM,yahoo_finance
2022-03-01,41.606048583984375,42.28278976865014,41.36242134445467,41.957953449277184,72297300,EEM,yahoo_finance
2022-03-02,41.67822265625,41.85868761786596,41.2451088136214,41.64213241759308,61858700,EEM,yahoo_finance
2022-03-03,41.09172058105469,41.597018401458584,41.010511511049316,41.515809331453205,57514100,EEM,yahoo_finance
2022-03-04,40.26158142089844,40.52325546285579,40.03600106240067,40.27962826262823,68351300,EEM,yahoo_finance
2022-03-07,38.75470733642578,39.7201910217895,38.71861365198075,39.57581972609259,77557700,EEM,yahoo_finance
2022-03-08,38.88103485107422,39.36828930319493,38.55619854966041,38.953218783564246,90831500,EEM,yahoo_finance
2022-03-09,39.98186492919922,40.08111739794651,39.350239221982434,39.49461051716771,59840900,EEM,yahoo_finance
2022-03-10,39.23293685913086,39.42242354055522,38.98930965069245,39.35926131341377,59158300,EEM,yahoo_finance
2022-03-11,38.411827087402344,39.50363530778929,38.40280538665884,39.458519919904866,72846700,EEM,yahoo_finance
2022-03-14,37.48242950439453,38.23135443100125,37.37414846467473,37.96065871586729,85651000,EEM,yahoo_finance
2022-03-15,37.53656768798828,37.599729908644186,36.81471127900444,36.95908256080121,85987500,EEM,yahoo_finance
2022-03-16,40.559349060058594,40.640558126628406,39.088564161997766,39.278050836632964,134225700,EEM,yahoo_finance
2022-03-17,40.3518180847168,40.424002013944836,39.83749511141502,40.207446784177414,80743600,EEM,yahoo_finance
2022-03-18,40.929298400878906,41.01050746286807,39.918699417744946,40.017951878324666,77755100,EEM,yahoo_finance
2022-03-21,40.29767990112305,40.46911975483848,39.990890439364605,40.33377358887899,58558700,EEM,yahoo_finance
2022-03-22,41.028560638427734,41.1639068012521,40.83004880245188,40.85711734660006,61380900,EEM,yahoo_finance
2022-03-23,40.75786209106445,41.20902285864542,40.53228170727397,40.631537626875144,76986600,EEM,yahoo_finance
